X-coordinate,Y-coordinate,Z-coordinate,r-value
-6561.966682236811,-3472.6273996843925,1058.4063183860947,7499.251411349293
-6435.792201934845,-3405.855198809976,1794.300851798548,7499.252392639636
-6245.3133519972835,-3305.0527861515693,2512.267506448133,7499.253350023515
-5992.433312124819,-3171.227334451004,3205.132580424855,7499.254273935066
-5679.678757403736,-3005.7159734987254,3865.9731738966166,7499.25515514287
-5310.174613348368,-2810.17243036903,4488.18636127509,7499.25598484219
-4887.612833260803,-2586.5505062340403,5065.555166455346,7499.256754742946
-4416.215509851579,-2337.084554838696,5592.310681886227,7499.257457152543
-3900.6926896802306,-2064.2671576800512,6063.189710756837,7499.258085052737
-3346.19531191441,-1770.8242189502314,6473.487356307568,7499.258632169757
-2758.2637416267175,-1459.687729085495,6819.104032765785,7499.25909303699
-2142.772411876871,-1133.9664690639613,7096.586428141139,7499.259463049602
-1505.87112771497,-796.9149481743623,7303.162009550114,7499.259738510552
-853.923618598297,-451.9008856307198,7436.766726266351,7499.259916667523
-193.4439532195122,-102.37156096384781,7496.065633662861,7499.25999574043
468.96854789881263,248.1806305771254,7480.466231954607,7499.259974939203
1126.695251671397,596.2530734329621,7390.124386448005,7499.259854471681
1773.1643446935077,938.3679292664655,7225.942770136944,7499.259635541535
2401.916497649692,1271.1068869141327,6989.561844207956,7499.259320336243
3006.669405746501,1591.1453175237698,6683.343466586172,7499.258912005233
3581.380560267466,1895.2854935926691,6310.347292320013,7499.258414628412
4120.307624023154,2180.4885399744153,5874.300201632497,7499.257833175405
4618.065807416141,2443.904797595279,5379.559061140091,7499.2571734559
5069.681671819345,2682.9022964859814,4831.067190355725,7499.256442061594
5470.642822665547,2895.0930536269298,4234.304968495601,7499.2556463003375
5816.942995728083,3078.3569328459084,3595.2350751554563,7499.254794123115
6105.122086107625,3230.8628283691387,2920.242912041141,7499.253894044598
6332.300719979528,3351.0869603724304,2216.0728010866196,7499.252955058077
6496.209023692471,3437.828099740016,1489.7605964860365,7499.251986545591
6595.209302791486,3490.219569923228,748.5633839991394,7499.250998184198
6628.312404397374,3507.73790599804,-0.11303002097613872,7499.2499998492785
6595.187599491269,3490.208084422212,-748.7881153484752,7499.249001515865
6496.165886404015,3437.805271259303,-1489.9813609878886,7499.248013158975
6332.236682544502,3351.0530714238503,-2216.287017849783,7499.247044653944
6105.037937463992,3230.818296462825,-2920.448094195377,7499.246105677754
5816.839766083349,3078.3023031731104,-3595.428864529274,7499.245205612344
5470.521765651253,2895.0289896160753,-4234.485167477055,7499.24435345087
5069.544243107514,2682.8295684863865,-4831.231790284264,7499.24355770785
4617.913640362678,2443.8242699875095,-5379.706266692963,7499.242826334083
4120.142502974095,2180.4011570438106,-5874.428450787191,7499.242166637215
3581.2043922079547,1895.1922645258308,-6310.455271613583,7499.241585208718
3006.4841909944334,1591.0473008994861,-6683.43012153334,7499.241087858034
2401.724300297912,1271.0051750612297,-6989.626384880061,7499.240679554526
1772.9672634743447,938.2636328451683,-7225.984672045893,7499.240364377829
1126.4953918763365,596.1473065746358,-7390.143387004094,7499.240145477083
468.76799491659034,248.07449688049465,-7480.462322884422,7499.240025039473
-193.64315826661965,-102.47698132610192,-7496.039049869865,7499.240004268372
-854.1195007331463,-452.0045474902699,-7436.717931692616,7499.240083371316
-1506.0617972251116,-797.0158514854069,-7303.091680650847,7499.240261557937
-2142.9560805056444,-1134.0636674716377,-7096.495435610905,7499.240537047851
-2758.4387357823066,-1459.780336916182,-6818.993422158249,7499.240907088455
-3346.3600829514326,-1770.9114166526194,-6473.358328167661,7499.241367982426
-3900.8458214053553,-2064.3481957971553,-6063.043600840755,7499.241915124662
-4416.355723499206,-2337.1587566410117,-5592.148941975492,7499.242543048302
-4887.738990252314,-2586.6172691797537,-5065.379346190748,7499.243245479336
-5310.285716207666,-2810.231226588527,-4487.998091337599,7499.244015399309
-5679.773949237448,-3005.76634951951,-3865.774150755605,7499.244845115434
-5992.51187508876,-3171.2689103861453,-3204.9245527670623,7499.245726337462
-6245.374705169174,-3305.0852545739317,-2512.0522632848497,7499.246650260512
-6435.835898983648,-3405.878323518818,-1794.0802121499546,7499.247607653053
-6561.9924092368965,-3472.6410145486147,-1058.1821223436384,7499.248588949133
-6622.583697330176,-3504.7062439842457,-311.71083317327606,7499.249584343967
-6617.004329220981,-3501.7536129351793,437.87516642210863,7499.250583891899
-6545.310025753348,-3463.8126091661497,1183.0862604125782,7499.251577605776
-6408.217106964308,-3391.2623130212073,1916.4765394640979,7499.252555556737
-6207.095335877244,-3284.827610321389,2630.7181982593447,7499.253507973421
-5943.954233243405,-3145.5719500537043,3318.6747529877966,7499.254425339594
-5621.422999932419,-2974.886719194236,3973.472347420004,7499.255298489235
-5242.7242475452485,-2774.4773408098727,4588.568435074816,7499.256118698125
-4811.641799697473,-2546.3462343274914,5157.817151191577,7499.256877771005
-4332.48288566868,-2292.7728082136896,5675.530721294798,7499.25756812347
-3810.0351041522945,-2016.2906849640656,6136.536292731695,7499.258182857749
-3249.51858710423,-1719.6623859594642,6536.227621293248,7499.258715831616
-2656.5338416530553,-1405.8517291295686,6870.611096437744,7499.259161719776
-2037.0057912312454,-1077.994215224229,7136.345645199357,7499.25951606706
-1397.1245750659066,-739.3656985915173,7330.77611603437,7499.259775332947
-743.2836975668093,-393.3496555074523,7451.959809006019,7499.259936926939
-82.01614563493419,-43.40337711853374,7498.685887195679,7499.259999234442
580.0708877802596,306.9765751962537,7470.487475364701,7499.259961632899
1236.3620216107843,654.2893068623864,7367.646324965253,7499.259824498014
1880.2997864191643,995.0645704458423,7191.1899988836,7499.259589199992
2505.4501454770084,1325.8974397536754,6942.881604048153,7499.259258089853
3105.566782466973,1643.4823312251795,6625.202174504098,7499.258834475941
3674.653513432031,1944.6460326648269,6241.325880997637,7499.258322590865
4207.024199336235,2226.379409285619,5795.088314798568,7499.257727549213
4697.359560586295,2485.8674702537487,5290.948162694114,7499.257055296443
5140.7603258211775,2720.517495308556,4733.942656126738,7499.2563125494835
5532.796183911826,2927.984940419128,4129.637239659678,7499.255506729616
5869.550050056679,3106.196863635666,3484.0699617110504,7499.254645888326
6147.65720368262,3253.372637073223,2803.691143236234,7499.253738626857
6364.338907112894,3368.041738088189,2095.29892721198,7499.252794010263
6517.43016911486,3449.0584418942913,1365.9713529327423,7499.251821476842
6605.401375950437,3495.6132688286443,622.9956338476061,7499.2508307438275
6627.373573832481,3507.241071908325,-126.20465440352739,7499.2498317102945
6583.127250126397,3483.825683888604,-874.1437482159624,7499.248834358257
6473.104525599225,3425.601077412738,-1613.3484913747104,7499.247848652926
6298.404735853457,3333.1490266834194,-2336.4330042028423,7499.246884443144
6060.773446136298,3207.393294041867,-3036.1724804395403,7499.2459513629765
5762.585009323615,3049.5903995608783,-3705.5753745124343,7499.245058735452
5406.81884139046,2861.3170658986196,-4337.953257952858,7499.244215479409
4997.029651446265,2644.4544638761417,-4926.987647006664,7499.243430020384
4537.311923811396,2401.169416204837,-5466.793133758185,7499.242710206424
4032.2590070369247,2133.892747179797,-5951.9761900243075,7499.242063229671
3486.9172186444603,1845.2949946659085,-6377.689056517907,7499.241495554504
2906.735424160482,1538.2597270567258,-6739.678178882254,7499.241012852945
2297.510594226069,1215.8547318096073,-7034.326706688639,7499.240619947987
1665.3298837430905,881.3013634242006,-7258.690630804744,7499.240320765411
1016.5098117615033,537.9423571178123,-7410.528198100964,7499.240118294546
357.5331497705427,189.20842977602967,-7488.322309627902,7499.240014558415
-305.0158510456507,-161.4159981254466,-7491.29567849559,7499.240010593517
-964.51724644126,-510.42761715430305,-7419.4185960217765,7499.240106439465
-1614.3815423526958,-854.339232275365,-7273.409228561764,7499.2403011386
-2248.115533912721,-1189.7146052043433,-7054.726442054749,7499.240592745552
-2859.3871824370135,-1513.2027876515185,-6765.555225971677,7499.240978346681
-3442.088882188797,-1821.5716024274795,-6408.784862286437,7499.241454089188
-3990.3984848184778,-2111.7399378986433,-5987.980057571779,7499.242015219611
-4498.837471770714,-2380.8085331320854,-5507.345326624858,7499.24265613132
-4962.325693441723,-2626.08894614648,-4971.682983450551,7499.243370420537
-5376.232128168873,-2845.1304158372745,-4386.345159296635,7499.244150950321
-5736.4211538900845,-3035.7443491830527,-3757.180327116849,7499.244989921876
-6039.29387014323,-3196.026189065695,-3090.4748667223134,7499.245878952475
-6281.8240575197215,-3324.374444202995,-2392.890254437346,7499.246809159219
-6461.588415259978,-3419.506691043768,-1671.3965047976742,7499.247771247789
-6576.7907748433045,-3480.472387727401,-933.2025292780779,7499.248755605315
-6626.280047605942,-3506.662372058045,-185.684107853683,7499.249752396421
-6609.561727025987,-3497.8149485745007,563.6898069484444,7499.2507516615
-6526.802830708289,-3454.018503874706,1307.4317171771193,7499.2517434162255
-6378.830232649472,-3375.7106240415865,2038.1103921206775,7499.252717751313
-6167.122402404317,-3263.673722966305,2748.4251190037953,7499.253664931528
-5893.794633652862,-3119.027225228015,3431.278649813099,7499.254575492958
-5561.57790972152,-2943.2163816160955,4079.8481153735333,7499.255440337574
-5173.791617193528,-2737.997829028794,4687.6531980956615,7499.256250824137
-4734.310380218405,-2505.4220390147593,5248.620882197918,7499.25699885453
-4247.525346878489,-2247.812830313893,5757.146134402424,7499.257676954683
-3718.3003144153863,-1967.7441500956372,6208.1479087544685,7499.258278349243
-3151.923131691945,-1668.014355885369,6597.119915939568,7499.2587970292725
-2554.052864464055,-1351.618255147399,6920.175649779643,7499.259227812294
-1930.6632513819395,-1021.717181902437,7174.087220972545,7499.259566394066
-1287.9830157066276,-681.6074093729384,7356.317610020325,7499.259809391589
-632.4336291569475,-334.6872142824751,7465.046017046944,7499.259954376915
29.434850240132192,15.577078092485346,7499.186055189626,7499.259999901397
691.0092251710686,365.6857288317966,7458.396605758535,7499.25994551017
1345.679236963111,712.1405541595285,7343.085226690236,7499.259791746693
1986.903614149755,1051.4798786933834,7154.404080234229,7499.25954014732
2608.275431693443,1380.313123890289,6894.238420567171,7499.259193225948
3203.586127780666,1695.3546860722217,6565.1877563770195,7499.2587544489015
3766.887538517252,1993.4567655143471,6170.539876657337,7499.258228200295
4292.5513306611065,2271.64081856085,5714.23799926899,7499.257619738231
4775.325238536823,2527.127318496941,5200.841370545635,7499.256935142262
5210.385543209619,2757.3635278046654,4635.47970966337,7499.256181252644
5593.385269555607,2960.049004306861,4023.8019529955222,7499.255365601992
5920.497619655747,3133.1585863484584,3371.9198106297786,7499.25449634002
6188.454208546741,3274.9626273576464,2686.346699060265,7499.253582152103
6394.577720305154,3384.0442776179366,1973.932660260856,7499.252632172507
6536.808658195576,3459.3136405877476,1241.7959174512177,7499.251655893114
6613.725921633797,3500.0186623379127,497.2517514600654,7499.250663068584
6624.561004400008,3505.7526453210394,-252.2605916415829,7499.249663618892
6569.2056722762845,3476.4583114177863,-999.2522313014239,7499.248667530208
6448.213043436756,3412.428373685038,-1736.2594789450177,7499.2476847551225
6262.7920608373215,3314.3026111153763,-2455.918412486017,7499.246725113198
6014.7954118764155,3183.0614756577984,-3151.0384537747072,7499.24579819286
5706.701016068511,3020.0162953968347,-3814.6742138392437,7499.24491325559
5341.587265735318,2826.7961717956628,-4440.194888090256,7499.244079143389
4923.102267130314,2605.331701936872,-5021.35050815058,7499.2433041904305
4455.4273893546315,2357.8356884163823,-5552.334388379003,7499.242596139788
3943.2354852867056,2086.781029638916,-6027.84114318944,7499.241962066068
3391.644201977099,1794.876011432533,-6443.119695521064,7499.241408304728
2806.164847016656,1485.0372468607925,-6794.0207468631625,7499.240940388766
2192.6473217777784,1160.3605346034167,-7077.038234578209,7499.240562993446
1557.221671724612,824.0899270719688,-7289.344362336575,7499.2402798895755
906.2368377762764,479.5853173080263,-7428.817853691435,7499.240093905835
246.1972206700456,130.28886850938923,-7494.06514652589,7499.240006900513
-416.3023078818131,-220.3093784087062,-7484.434316630182,7499.240019742938
-1074.6422979363078,-568.7063756016104,-7400.021591306816,7499.2401323047925
-1722.2448596240995,-911.421069034988,-7241.670387929603,7499.240343461396
-2352.639386226602,-1245.0291794840803,-7010.962887062188,7499.24065110294
-2959.5272053824274,-1566.1974162933584,-6710.204224323783,7499.241052155575
-3536.844512487019,-1871.7167820637476,-6342.39945893277,7499.241542612112
-4078.822957512271,-2158.5346355173215,-5911.223549021796,7499.242117572074
-4580.047279907632,-2423.7851921911415,-5420.984633687936,7499.24277129065
-5035.509415738118,-2664.8181582202487,-4876.58098860978,7499.243497236101
-5440.658536451864,-2879.225211117537,-4283.452085272381,7499.244288155019
-5791.446519311925,-3064.8640629662377,-3647.524242754168,7499.245136144803
-6084.368395166223,-3219.87986559324,-2975.1514150553116,7499.246032732622
-6316.497369402009,-3342.723743843022,-2273.0517055584755,7499.246968960064
-6485.514066150402,-3432.1682717650297,-1548.2402429034064,7499.247935472655
-6589.729703516357,-3487.319737067689,-807.9590889206124,7499.248922613321
-6628.1029682431945,-3507.6270712799273,-59.60487893087446,7499.249920518879
-6600.250421169579,-3492.8873563739276,689.345082621736,7499.250919218586
-6506.450329470633,-3443.247852807349,1431.40753278586,7499.251908733765
-6347.639887351588,-3359.204528699736,2159.168020492716,7499.252879177507
-6125.405852921831,-3241.597104816853,2865.354989633772,7499.253820853458
-5841.968694762851,-3091.600664850773,3542.9124345983273,7499.254724352705
-5500.160406554253,-2910.713914802876,4185.070402301826,7499.255580647782
-5103.396211395568,-2700.74420876162,4785.412636237959,7499.25638118287
-4655.640438517446,-2463.789490678016,5337.940686643934,7499.25711795929
-4161.366913311463,-2202.2173325603517,5837.133846168317,7499.257783615411
-3625.514256437224,-1918.6412785257626,6278.004312138025,7499.258371500222
-3053.4365386375584,-1615.8947310680044,6656.147024216145,7499.258875739769
-2450.8497843101145,-1297.0026404652115,6967.783679439294,7499.259291295858
-1823.7748583648283,-965.1512802034472,7209.800484807833,7499.2596140163905
-1178.4773070441138,-623.6564104212526,7379.779270175436,7499.259840676849
-521.4047538247984,-275.93014749055186,7476.021650532346,7499.259969012518
140.87752404833185,74.553129221798,7497.565996232458,7499.259997741108
801.752194658149,424.2914927416125,7444.197041581464,7499.259926575574
1454.615990657698,769.7904591394698,7316.44803576888,7499.259756226979
2092.945687975254,1107.5979038096366,7115.59541464947,7499.259488397389
2710.3632847021454,1434.338554481492,6843.646046619025,7499.259125762868
3300.699728880676,1746.7477163012259,6503.3171800345,7499.258671946741
3858.056558405655,2041.703891993039,6098.009292562886,7499.258131483389
4376.86483712587,2316.2599711550843,5631.772113770378,7499.257509772943
4851.94079824986,2567.6726770434666,5109.264160481403,7499.256813027328
5278.537639067494,2793.4299766122504,4535.706189260835,7499.256048208195
5652.392949464088,2991.276179933445,3916.829031150682,7499.255222957367
5969.771300333178,3159.234478209802,3258.816329929699,7499.254345520474
6227.501566367804,3295.626695192944,2568.242756080812,7499.253424664577
6423.008610327747,3399.0900546647986,1852.0083138567852,7499.252469590564
6554.3390122265,3468.590796459134,1117.2693978671773,7499.251489841218
6620.1805863904565,3503.434504992285,371.36728807729025,7499.250495205872
6619.875491415812,3503.273047121533,-378.24520229576433,7499.249495622592
6553.426802072275,3468.1080500312364,-1124.078193064513,7499.248501078884
6421.498477529992,3398.290884418347,-1858.6795734772452,7499.247521511901
6225.408726269348,3294.519153167665,-2574.7094610071736,7499.246566709151
5967.116834009737,3157.829720622222,-3265.0135385696144,7499.245646210709
5649.203586307586,2989.5883521188366,-3922.6945374202646,7499.24476921389
5274.845481468637,2791.4760673252,-4541.1811515310455,7499.243944481357
4847.782991459734,2565.4723437468847,-5114.2936949067725,7499.243180253564
4372.283187969943,2313.83533824165,-5636.305845855612,7499.242484166424
3853.097107062338,2039.079324168148,-6102.001861331605,7499.241863175008
3295.4122784242672,1743.9495696146382,-6506.728689725923,7499.241323484058
2704.8008935250887,1431.3949077145103,-6846.442461462908,7499.240870485987
2087.16413055898,1104.538273112189,-7117.7488929274805,7499.240508707002
1448.6731924430687,766.6454989605677,-7317.937200064037,7499.24024176188
795.7076469723762,421.0926862055881,-7445.007182832776,7499.240072317847
134.79168518895895,71.33247117878608,-7497.689209934971,7499.240002067932
-527.4710651879917,-279.1404714795272,-7475.456904152025,7499.24003171405
-1184.4635199870645,-626.8243459035081,-7378.532401565887,7499.2401609599865
-1829.621253252502,-968.2452232329459,-7207.884132119377,7499.240388514358
-2456.4980858037497,-1299.9917514251272,-6965.217143689061,7499.240712103517
-3058.830492384229,-1618.7492398578802,-6652.956066337727,7499.241128494267
-3630.6001839047644,-1921.3327781830828,-6274.220886940643,7499.2416335261705
-4166.0942395127095,-2204.719058534995,-5832.795776208486,7499.242222153114
-4659.96218769367,-2466.0765831505432,-5333.091279541877,7499.2428884937335
-5107.269466093078,-2702.7939555890375,-4780.100249450743,7499.243625890173
-5503.5467259145735,-2912.5059728800015,-4179.347959804619,7499.24442697461
-5844.83448826887,-3093.1172578986734,-3536.8369003068165,7499.245283742875
-6127.722706277104,-3242.823195839892,-2858.986802741169,7499.246187634422
-6349.384837624982,-3360.1279655935673,-2152.570498184861,7499.2471296178655
-6507.606087107502,-3443.8594858484084,-1424.6462460361117,7499.248100281219
-6600.805536945895,-3493.1811265724346,-682.4872109699334,7499.249089925935
-6628.051943726649,-3507.6000688364848,66.49120756783377,7499.250088663809
-6589.073044087227,-3486.972229432206,814.8054672496021,7499.251086515784
-6484.25827612904,-3431.5037010581655,1554.9786558486858,7499.252073511652
-6314.6548893242825,-3341.748693662013,2279.615198215674,7499.253039789678
-6081.957481743758,-3218.603997486231,2981.4747507912925,7499.25397569513
-5788.491069106325,-3063.300023119746,3653.5445453145962,7499.25487187675
-5437.18785478197,-2877.388508060955,4289.109458867501,7499.255719380189
-5031.557932823969,-2662.7270126077296,4881.81911010692,7499.25650973747
-4575.654216728841,-2421.4603599720886,5425.751311246149,7499.2572350516075
-4074.0319443278945,-2155.9992060550912,5915.471241748057,7499.2578880755
-3531.703163412243,-1868.995952999385,6346.085752442944,7499.258462284351
-2954.086652853995,-1563.3182471822442,6713.292257433898,7499.258951940852
-2346.9537796022983,-1242.020326452133,7013.42172523065,7499.2593521525205
-1716.370832544984,-908.3125029039466,7243.475339515604,7499.259658920572
-1068.6384094418886,-565.5290861242332,7401.15446319727,7499.259869179882
-410.22846258159,-217.09506742049356,7484.883606326964,7499.259980829609
252.28036778465705,133.50810206686745,7493.826168362625,7499.259992754186
912.2684860656782,482.7772974154133,7427.892797468846,7499.259904834466
1563.141483193162,827.2227225435308,7287.74228331927,7499.259717948914
2198.396026811191,1163.4027796464723,7074.774974479551,7499.259433964829
2811.684841401089,1487.9584570213647,6791.118786150603,7499.259055719686
3396.8801290417427,1797.6468916682786,6439.607938095436,7499.258586992785
3948.1347970901684,2089.3737713019236,6023.754635219593,7499.258032467491
4459.940880988183,2360.2242520092677,5547.7139737951875,7499.257397684437
4927.184578426979,2607.492082619879,5016.242424015184,7499.256688986165
5345.1973449728575,2828.7066447807274,4434.65030374883,7499.255913453754
5709.802540614467,3021.657638555165,3808.748718411648,7499.255078836069
6017.3571611545,3184.4171668956524,3144.7914971576865,7499.254193472332
6264.7882374896,3315.358998334787,2449.412705592088,7499.253266208806
6449.623539103391,3413.1748154358547,1729.5603594034349,7499.252306310401
6570.016275018882,3476.887286667207,992.4270012636821,7499.251323368105
6624.763545436087,3505.8598311062638,245.3778346820142,7499.250327203153
6613.318359727596,3499.8029784262017,-504.12286709808427,7499.249327768894
6535.795100751614,3458.7772606392505,-1248.586341846825,7499.248335051347
6392.9683809258395,3383.1926067249515,-1980.5741635429436,7499.2473589694155
6186.26530153409,3273.804246214373,-2692.7725643915583,7499.246409275789
5917.751192648647,3131.7051626817542,-3378.0655110739713,7499.245495459492
5590.108976188826,2958.3151725661905,-4029.605805094688,7499.244626651075
5206.612358345834,2755.3667384613846,-4640.883496845496,7499.243811531384
4771.093119255984,2524.887658638082,-5205.790929847118,7499.243058244826
4287.902826773372,2269.1808057705107,-5718.6837653115745,7499.242374317992
3761.8693568994017,1990.8011173182188,-6174.437377331677,7499.2417665844505
3198.2486553092367,1692.530067471289,-6568.4980552619845,7499.241241116476
2602.67222195308,1377.3478757241812,-6896.928501743169,7499.24080316437
1981.0908434408907,1048.4037297567654,-7156.447171811741,7499.240457104006
1339.7151353969637,708.9843201345725,-7344.461060076123,7499.240206393104
684.953488840407,362.48100120584786,-7459.091608397034,7499.240053536685
23.34804057988302,12.355906296526182,-7499.193475241932,7499.240000062039
-638.4906926541548,-337.8926442519641,-7464.365979199826,7499.240046503469
-1293.949863261808,-684.765096589783,-7354.957102330298,7499.240192396945
-1936.4803651148036,-1024.7956291902765,-7172.060013352203,7499.240436284748
-2559.6622690540767,-1354.58678166064,-6917.502145406477,7499.240775730034
-3157.2689677732556,-1670.8434005527906,-6593.82693751126,7499.241207341176
-3723.3293892131223,-1970.4055630200512,-6204.268422119128,7499.241726805658
-4252.187656880076,-2250.2801493725474,-5752.718912660299,7499.242328933164
-4738.559601011357,-2507.670749084083,-5243.690113889264,7499.243007707433
-5177.585555964457,-2740.0056014492666,-4682.268043565534,7499.243756346379
-5564.878916307631,-2944.9632917228623,-4074.062215831494,7499.244567369848
-5896.569966460153,-3120.495945996734,-3425.149593980577,7499.245432674361
-6169.344545943482,-3264.8496930548195,-2742.013872577313,7499.246343614082
-6380.477163901541,-3376.582188752028,-2031.4806955549109,7499.247291087203
-6527.858231999142,-3454.5770278078126,-1300.649457529358,7499.248265626885
-6610.015143568662,-3498.054899001836,-556.8223697143087,7499.24925749585
-6626.126988356287,-3506.5813722953417,192.56850084508758,7499.250256783671
-6576.032755804352,-3480.071240051465,940.0354897359545,7499.251253505794
-6460.232944865383,-3418.789368957316,1678.110149387805,7499.252237703302
-6279.884564220879,-3323.348054113375,2399.4178715114185,7499.253199542418
-6036.7895728199865,-3194.700901705551,3096.751572155574,7499.254129412764
-5733.376876196241,-3034.1333013609865,3763.1437031316514,7499.255018023382
-5372.678058414542,-2843.2495833663193,4391.935870262827,7499.25585649557
-4958.297092095403,-2623.9569890526554,4976.845362826054,7499.25663645159
-4494.374329139694,-2378.446614497062,5512.02792940694,7499.257350098379
-3985.5451319303756,-2109.1715179361977,5992.136172887963,7499.257990305415
-3436.893558343453,-1818.8222096296752,6412.372981062597,7499.258550675961
-2853.901563334015,-1510.2997690713005,6768.539458963844,7499.259025610978
-2242.3942246639226,-1186.6868581550893,7057.076883938917,7499.2594103650745
-1608.4815400736986,-851.2169199314592,7275.1022642239,7499.2597010939135
-958.4973774659896,-507.2418707221209,7420.437145689069,7499.259894892629
-298.93618811695677,-158.19860841754405,7491.629378894597,7499.259989824848
363.6118847053266,192.42532838465743,7487.967628939777,7499.259984942039
1022.5268533061684,541.1266072587961,7409.488483111126,7499.259880292991
1671.2250313441114,884.4211066469003,7256.976085302639,7499.2596769233205
2303.224816875764,1218.8787285932156,7031.954300861794,7499.259376865031
2912.2114553449355,1541.1576716598483,6736.671490156756,7499.258983116206
3492.100135383593,1848.0378215576266,6374.07804302199,7499.258499611053
4037.0967869606716,2136.452925847318,5947.796898577264,7499.257931180596
4541.755974373861,2403.5212312164217,5462.087345010613,7499.257283504404
5001.035305613797,2646.5742772018457,4921.80246106688,7499.256563053844
5410.345814447581,2863.183558654406,4332.340624514621,7499.255777027419
5765.597811810941,3051.1847905375416,3699.591572152305,7499.254933278846
6063.241748380869,3208.699532616409,3029.8775503497213,7499.254040238581
6300.303680052523,3334.153957975436,2329.8901441755997,7499.253106829588
6474.4149819786635,3426.2945778448034,1606.623416337897,7499.252142378181
6583.836014304695,3484.2007656323344,867.3040240254018,7499.251156520839
6627.473503168965,3507.2939550405795,119.31901193573543,7499.2501591079235
6604.891463340245,3495.3434203842153,-629.8579970209796,7499.249160105253
6516.315553396186,3448.4685813734714,-1372.7414758482864,7499.2481694945345
6362.630819968999,3367.1378093570365,-2101.9087862929114,7499.247197173621
6145.3728536385315,3252.163746974002,-2810.0743430787943,7499.2462528576225
5866.712444881015,3104.695188000955,-3490.162408529455,7499.2453459818325
5529.433893423215,2926.2055985477264,-4135.377790263463,7499.244485607453
5136.907187760686,2718.478394311617,-4739.273735603259,7499.24368033106
4693.054332840869,2483.5891210095933,-5295.816344354246,7499.242938198711
4202.310162372235,2223.884716045462,-5799.444856406992,7499.242266625547
3669.5780273245914,1941.960058630377,-6245.127211830619,7499.241672321703
3100.180803369113,1640.6320426615412,-6628.410328369026,7499.241161225268
2499.807706771912,1322.9114314123956,-6945.464594030014,7499.240738442949
1874.4574501278348,991.9727752469485,-7193.122130257106,7499.240408199046
1230.3783058810436,651.122692918541,-7368.908443414016,7499.240173793248
574.0056764743535,303.7668333634004,-7471.067148365177,7499.240037567659
-88.10220512951312,-46.62415192286113,-7498.5775171534015,7499.240000883401
-749.3298021321007,-396.5492859523345,-7451.1646774551355,7499.240064107011
-1403.0703731072317,-742.5122462945387,-7329.302358926712,7499.240226606779
-2042.7919833360208,-1081.0562986232917,-7134.208160004255,7499.240486759062
-2662.10276874326,-1408.7988347362825,-6867.83138244407,7499.2408419645035
-3254.8148003819997,-1722.4651699773626,-6532.833555141456,7499.2412886740085
-3815.0059113887437,-2018.9212623875337,-6132.561841803534,7499.241822424204
-4337.078868685357,-2295.205026681881,-5671.015598147127,7499.242437882032
-4815.817298231081,-2548.5559301880935,-5152.806412731407,7499.243128898044
-5246.437805052899,-2776.4425750415976,-4583.112030643603,7499.243888567836
-5624.637767300633,-2976.5879910517556,-3967.624620369402,7499.244709301038
-5946.638326785361,-3146.9923865216833,-3312.4939007014714,7499.245582897154
-6209.22214644705,-3285.9531296993882,-2624.265695897448,7499.246500627502
-6409.765557477992,-3392.0817612051533,-1909.8165329766728,7499.247453322423
-6546.264774874686,-3464.3178674399473,-1176.2849346013315,7499.2484314629055
-6617.3559194537165,-3501.9396763418954,-431.0000940035521,7499.2494252756915
-6622.32864624345,-3504.5712696030923,318.5913554114546,7499.250424830933
-6561.133243042947,-3472.1863392644395,1064.9997441103085,7499.251420141404
-6434.381128180691,-3405.1084511321924,1800.7672007171154,7499.252401262292
-6243.338742457749,-3304.0078123620456,2518.542168816869,7499.253358390561
-5989.914896263953,-3169.894575486239,3211.1528617238105,7499.254281962901
-5676.64169825156,-3004.108745767006,3871.678921260077,7499.255162751283
-5306.649256086409,-2808.3067927005704,4493.52056452675,7499.255991955161
-4883.6344020273,-2584.445099428696,5070.464527744897,7499.256761289404
-4411.823755795906,-2334.7604154145065,5596.746148234316,7499.257463067078
-3895.931493783706,-2061.7475076839164,6067.106964186246,7499.258090276253
-3341.1122465447093,-1768.1342339301927,6476.847256664588,7499.258636650062
-2752.909595208093,-1456.8542865437082,6821.873008805416,7499.259096729318
-2137.2006814241286,-1131.0178799029973,7098.736812969377,7499.259465917062
-1500.1374843024848,-793.8806738205905,7304.672317070509,7499.2597405244915
-848.0853511061613,-448.81124366183275,7437.621865868203,7499.25991780782
-187.5593959132357,-99.25742218101831,7496.257061006376,7499.2599959956915
474.8405982334794,251.28815060457222,7479.9920343457725,7499.259974306879
1132.4961232162207,599.3229252691706,7388.989301950301,7499.259852958087
1778.8360768368132,941.3694398498444,7224.158140228563,7499.259633161797
2407.40242011788,1274.01006603681,6987.145500458014,7499.259317114138
3011.9147048430514,1593.9211574882622,6680.3195524819885,7499.258907972953
3586.3328265596533,1897.9062590505823,6306.746022026493,7499.258409826249
4124.91737600564,2182.9280450519805,5870.157558093494,7499.2578276513395
4622.286985917983,2446.1386675361514,5374.916436538811,7499.257167265126
5073.472100213657,2684.9082111966213,4825.97097252777,7499.256435265968
5473.964628284939,2896.850970691878,4228.80607742618,7499.25563896776
5819.762988273911,3079.8492877839576,3589.3884541938246,7499.25478632685
6107.412089273359,3232.074710130169,2914.1069789146513,7499.253885862545
6334.037852974148,3352.006260321079,2209.708864200786,7499.252946571985
